itemid,name,source_type,confidence,policy_hint,reason,path_family,file,line,context,auto_live_promotion
641,chunk_of_tin_ore,CHOCOBO_DIGGING,HIGH,ORDINARY_SOURCE_CANDIDATE,LSB_CHOCOBO_DIGGING_REFERENCE,CHOCOBO_DIGGING,scripts/globals/hobbies/chocobo_digging/data.lua,72,"[xi.chocoboDig.layer.TREASURE] = ||         { ||             [1] = { xi.item.PLATE_OF_HEAVY_METAL, 5, xi.craftRank.ADEPT }, ||             [2] = { xi.item.COIN_OF_BIRTH,        5, xi.craftRank.ADEPT }, ||         }, ||         [xi.chocoboDig.layer.REGULAR] = ||         { ||             [1] = { xi.item.CHUNK_OF_TIN_ORE,       50, xi.craftRank.AMATEUR  }, ||             [2] = { xi.item.LUGWORM,                50, xi.craftRank.AMATEUR  }, ||             [3] = { xi.item.SHELL_BUG,              10, xi.craftRank.RECRUIT  }, ||             [4] = { xi.item.SEASHELL,              100, xi.craftRank.RECRUIT  }, ||             [5] = { xi.item.SHALL_SHELL,            50, xi.craftRank.INITIATE }, ||             [6] = { xi.item.BIRD_FEATHER,           50, xi.craftRank.INITIATE }, ||             [7] = { xi.item.GIANT_FEMUR,            50, xi.craftRank.INITIATE }, ||             [8] = { xi.item.CHUNK_OF_PLATINUM_ORE,   5, xi.craftRank.ARTISAN  },",0
641,chunk_of_tin_ore,CHOCOBO_DIGGING,HIGH,ORDINARY_SOURCE_CANDIDATE,LSB_CHOCOBO_DIGGING_REFERENCE,CHOCOBO_DIGGING,scripts/globals/hobbies/chocobo_digging/data.lua,793,"[2] = { xi.item.COIN_OF_GLORY,        5, xi.craftRank.ADEPT }, ||         }, ||         [xi.chocoboDig.layer.REGULAR] = ||         { ||             [ 1] = { xi.item.PEBBLE,                  50, xi.craftRank.AMATEUR    }, ||             [ 2] = { xi.item.LITTLE_WORM,             50, xi.craftRank.AMATEUR    }, ||             [ 3] = { xi.item.CHOCOBO_FEATHER,         50, xi.craftRank.RECRUIT    }, ||             [ 4] = { xi.item.CHUNK_OF_TIN_ORE,        50, xi.craftRank.AMATEUR    }, ||             [ 5] = { xi.item.CHUNK_OF_ZINC_ORE,       50, xi.craftRank.RECRUIT    }, ||             [ 6] = { xi.item.ARROWWOOD_LOG,           50, xi.craftRank.AMATEUR    }, ||             [ 7] = { xi.item.YEW_LOG,                 50, xi.craftRank.RECRUIT    }, ||             [ 8] = { xi.item.CHESTNUT_LOG,            10, xi.craftRank.INITIATE   }, ||             [ 9] = { xi.item.MAHOGANY_LOG,            10, xi.craftRank.NOVICE     }, ||             [10] = { xi.item.PINCH_OF_DRIED_MARJORAM, 10, xi.craftRank.APPRENTICE }, ||         },",0
641,chunk_of_tin_ore,CHOCOBO_DIGGING,HIGH,ORDINARY_SOURCE_CANDIDATE,LSB_CHOCOBO_DIGGING_REFERENCE,CHOCOBO_DIGGING,scripts/globals/hobbies/chocobo_digging/data.lua,1344,"[2] = { xi.item.COIN_OF_ADVANCEMENT,  5, xi.craftRank.ADEPT }, ||         }, ||         [xi.chocoboDig.layer.REGULAR] = ||         { ||             [1] = { xi.item.PEBBLE,            50, xi.craftRank.AMATEUR    }, ||             [2] = { xi.item.BONE_CHIP,         50, xi.craftRank.AMATEUR    }, ||             [3] = { xi.item.SEASHELL,          50, xi.craftRank.RECRUIT    }, ||             [4] = { xi.item.CHUNK_OF_TIN_ORE,  50, xi.craftRank.RECRUIT    }, ||             [5] = { xi.item.GIANT_FEMUR,       50, xi.craftRank.INITIATE   }, ||             [6] = { xi.item.INSECT_WING,       50, xi.craftRank.INITIATE   }, ||             [7] = { xi.item.YAGUDO_FEATHER,    50, xi.craftRank.NOVICE     }, ||             [8] = { xi.item.GOLD_BEASTCOIN,    10, xi.craftRank.APPRENTICE }, ||             [9] = { xi.item.CHUNK_OF_GOLD_ORE, 10, xi.craftRank.APPRENTICE }, ||         }, ||         [xi.chocoboDig.layer.BURROW] = -- Set: Beastcoins",0
641,chunk_of_tin_ore,CHOCOBO_DIGGING,HIGH,ORDINARY_SOURCE_CANDIDATE,LSB_CHOCOBO_DIGGING_REFERENCE,CHOCOBO_DIGGING,scripts/globals/hobbies/chocobo_digging/data.lua,1391,"[xi.chocoboDig.layer.REGULAR] = ||         { ||             [1] = { xi.item.LUGWORM,               100, xi.craftRank.AMATEUR    }, ||             [2] = { xi.item.SHELL_BUG,             100, xi.craftRank.AMATEUR    }, ||             [3] = { xi.item.SEASHELL,              100, xi.craftRank.AMATEUR    }, ||             [4] = { xi.item.SHALL_SHELL,            50, xi.craftRank.RECRUIT    }, ||             [5] = { xi.item.BIRD_FEATHER,           50, xi.craftRank.RECRUIT    }, ||             [6] = { xi.item.CHUNK_OF_TIN_ORE,       10, xi.craftRank.INITIATE   }, ||             [7] = { xi.item.GIANT_FEMUR,            10, xi.craftRank.INITIATE   }, ||             [8] = { xi.item.CHUNK_OF_PLATINUM_ORE,   5, xi.craftRank.APPRENTICE }, ||             [9] = { xi.item.CORAL_FRAGMENT,          5, xi.craftRank.CRAFTSMAN  }, ||         }, ||         [xi.chocoboDig.layer.BURROW] = -- Set: Feathers ||         { ||             [1] = { xi.item.CLUMP_OF_RED_MOKO_GRASS, 100, xi.craftRank.AMATEUR   },",0
641,chunk_of_tin_ore,HELM_GATHERING,HIGH,ORDINARY_SOURCE_CANDIDATE,LSB_HELM_SOURCE_REFERENCE,HELM,scripts/globals/hobbies/helm/data.lua,1584,"obtainRate = 68.19, -- n=11630, 95% CI +/-0.85pp ||                 breakRate  = 41.61, -- n=11630, 95% CI +/-0.9pp ||  ||                 drops = ||                 { ||                     { 1230, xi.item.IGNEOUS_ROCK           }, -- n=997/7930, 95% CI +/-0.73pp ||                     { 1230, xi.item.CHUNK_OF_ZINC_ORE      }, -- n=978/7930, 95% CI +/-0.72pp ||                     { 1150, xi.item.CHUNK_OF_TIN_ORE       }, -- n=913/7930, 95% CI +/-0.70pp ||                     { 1130, xi.item.CHUNK_OF_COPPER_ORE    }, -- n=897/7930, 95% CI +/-0.70pp ||                     { 1060, xi.item.CHUNK_OF_IRON_ORE      }, -- n=839/7930, 95% CI +/-0.68pp ||                     { 1060, xi.item.CHUNK_OF_SILVER_ORE    }, -- n=838/7930, 95% CI +/-0.68pp ||                     {  590, xi.item.MOBLIN_MASK            }, -- n=465/7930, 95% CI +/-0.52pp ||                     {  580, xi.item.GOBLIN_DIE             }, -- n=456/7930, 95% CI +/-0.51pp ||                     {  570, xi.item.MOBLIN_HELM            }, -- n=449/7930, 95% CI +/-0.51pp ||                     {  560, xi.item.SUIT_OF_MOBLIN_MAIL    }, -- n=444/7930, 95% CI +/-0.51pp",0
641,chunk_of_tin_ore,HELM_GATHERING,HIGH,ORDINARY_SOURCE_CANDIDATE,LSB_HELM_SOURCE_REFERENCE,HELM,scripts/globals/hobbies/helm/data.lua,1625,"drops = ||                 { ||                     { 1520, xi.item.CHUNK_OF_COPPER_ORE    }, -- n=1227/8080, 95% CI +/-0.78pp ||                     { 1400, xi.item.IGNEOUS_ROCK           }, -- n=1128/8080, 95% CI +/-0.76pp ||                     { 1360, xi.item.CHUNK_OF_IRON_ORE      }, -- n=1098/8080, 95% CI +/-0.75pp ||                     { 1340, xi.item.CHUNK_OF_SILVER_ORE    }, -- n=1084/8080, 95% CI +/-0.74pp ||                     { 1340, xi.item.CHUNK_OF_ZINC_ORE      }, -- n=1080/8080, 95% CI +/-0.74pp ||                     { 1330, xi.item.CHUNK_OF_TIN_ORE       }, -- n=1076/8080, 95% CI +/-0.74pp ||                     {  770, xi.item.RED_ROCK               }, -- n= 624/8080, 95% CI +/-0.58pp ||                     {  280, xi.item.CHUNK_OF_ALUMINUM_ORE  }, -- n= 230/8080, 95% CI +/-0.36pp ||                     {  220, xi.item.CHUNK_OF_PLATINUM_ORE  }, -- n= 174/8080, 95% CI +/-0.32pp ||                     {  180, xi.item.CHUNK_OF_GOLD_ORE      }, -- n= 149/8080, 95% CI +/-0.29pp ||                     {  130, xi.item.CHUNK_OF_MYTHRIL_ORE   }, -- n= 105/8080, 95% CI +/-0.25pp ||                     {  130, xi.item.CHUNK_OF_DARKSTEEL_ORE }, -- n= 105/8080, 95% CI +/-0.25pp ||                 },",0
641,chunk_of_tin_ore,HELM_GATHERING,HIGH,ORDINARY_SOURCE_CANDIDATE,LSB_HELM_SOURCE_REFERENCE,HELM,scripts/globals/hobbies/helm/data.lua,1768,"{ ||                 obtainRate = 64.92, -- n=10255, 95% CI +/-0.92pp ||                 breakRate  = 36.80, -- n=10255, 95% CI +/-0.93pp ||  ||                 drops = ||                 { ||                     { 1820, xi.item.CHUNK_OF_ZINC_ORE     }, -- n=1209/6658, 95% CI +/-0.93pp ||                     { 1580, xi.item.CHUNK_OF_TIN_ORE      }, -- n=1055/6658, 95% CI +/-0.88pp ||                     { 1540, xi.item.PEBBLE                }, -- n=1024/6658, 95% CI +/-0.87pp ||                     { 1490, xi.item.CHUNK_OF_COPPER_ORE   }, -- n= 995/6658, 95% CI +/-0.86pp ||                     { 1250, xi.item.CHUNK_OF_IRON_ORE     }, -- n= 831/6658, 95% CI +/-0.79pp ||                     {  890, xi.item.CHUNK_OF_SILVER_ORE   }, -- n= 592/6658, 95% CI +/-0.68pp ||                     {  680, xi.item.CHUNK_OF_MYTHRIL_ORE  }, -- n= 453/6658, 95% CI +/-0.61pp ||                     {  160, xi.item.SUIT_OF_MOBLIN_ARMOR  }, -- n= 106/6658, 95% CI +/-0.30pp ||                     {  150, xi.item.CHUNK_OF_PLATINUM_ORE }, -- n=  99/6658, 95% CI +/-0.29pp",0
641,chunk_of_tin_ore,HELM_GATHERING,HIGH,ORDINARY_SOURCE_CANDIDATE,LSB_HELM_SOURCE_REFERENCE,HELM,scripts/globals/hobbies/helm/data.lua,1824,"{ ||                 obtainRate = 66.91, -- n=13195, 95% CI +/-0.8pp ||                 breakRate  = 50.69, -- n=13195, 95% CI +/-0.85pp ||  ||                 drops = ||                 { ||                     { 2110, xi.item.CHUNK_OF_IRON_ORE      }, -- n=1854/8831, 95% CI +/-0.85pp ||                     { 1580, xi.item.CHUNK_OF_TIN_ORE       }, -- n=1392/8831, 95% CI +/-0.76pp ||                     { 1510, xi.item.PEBBLE                 }, -- n=1336/8831, 95% CI +/-0.75pp ||                     { 1470, xi.item.CHUNK_OF_COPPER_ORE    }, -- n=1302/8831, 95% CI +/-0.74pp ||                     { 1470, xi.item.CHUNK_OF_ZINC_ORE      }, -- n=1301/8831, 95% CI +/-0.74pp ||                     { 1100, xi.item.FLINT_STONE            }, -- n= 974/8831, 95% CI +/-0.65pp ||                     {  320, xi.item.CHUNK_OF_SILVER_ORE    }, -- n= 283/8831, 95% CI +/-0.37pp ||                     {  160, xi.item.CHUNK_OF_DARKSTEEL_ORE }, -- n= 140/8831, 95% CI +/-0.26pp ||                     {  150, xi.item.RED_ROCK               }, -- n= 133/8831, 95% CI +/-0.25pp",0
641,chunk_of_tin_ore,HELM_GATHERING,HIGH,ORDINARY_SOURCE_CANDIDATE,LSB_HELM_SOURCE_REFERENCE,HELM,scripts/globals/hobbies/helm/data.lua,1883,"{ ||                 obtainRate = 65.21, -- n=11346, 95% CI +/-0.88pp ||                 breakRate  = 46.83, -- n=11346, 95% CI +/-0.92pp ||  ||                 drops = ||                 { ||                     { 1540, xi.item.PEBBLE                }, -- n=1138/7407, 95% CI +/-0.82pp ||                     { 1520, xi.item.CHUNK_OF_TIN_ORE      }, -- n=1127/7407, 95% CI +/-0.82pp ||                     { 1510, xi.item.CHUNK_OF_COPPER_ORE   }, -- n=1122/7407, 95% CI +/-0.82pp ||                     { 1490, xi.item.CHUNK_OF_ZINC_ORE     }, -- n=1102/7407, 95% CI +/-0.81pp ||                     { 1450, xi.item.CHUNK_OF_IRON_ORE     }, -- n=1075/7407, 95% CI +/-0.80pp ||                     { 1260, xi.item.CHUNK_OF_SILVER_ORE   }, -- n= 935/7407, 95% CI +/-0.76pp ||                     { 1090, xi.item.CHUNK_OF_MYTHRIL_ORE  }, -- n= 806/7407, 95% CI +/-0.71pp ||                     {  140, xi.item.CHUNK_OF_PLATINUM_ORE }, -- n= 102/7407, 95% CI +/-0.27pp ||                 },",0
641,chunk_of_tin_ore,HELM_GATHERING,HIGH,ORDINARY_SOURCE_CANDIDATE,LSB_HELM_SOURCE_REFERENCE,HELM,scripts/globals/hobbies/helm/data.lua,1925,"drops = ||                 { ||                     { 2260, xi.item.CHUNK_OF_IRON_ORE      }, -- n=2650/11653, 95% CI +/-0.76pp ||                     { 1690, xi.item.SNAPPING_MOLE          }, -- n=1969/11653, 95% CI +/-0.68pp ||                     { 1690, xi.item.CHUNK_OF_COPPER_ORE    }, -- n=1966/11653, 95% CI +/-0.68pp ||                     { 1640, xi.item.PEBBLE                 }, -- n=1909/11653, 95% CI +/-0.67pp ||                     { 1380, xi.item.CHUNK_OF_ZINC_ORE      }, -- n=1606/11653, 95% CI +/-0.63pp ||                     { 1110, xi.item.CHUNK_OF_TIN_ORE       }, -- n=1291/11653, 95% CI +/-0.57pp ||                     {  180, xi.item.CHUNK_OF_SILVER_ORE    }, -- n= 206/11653, 95% CI +/-0.24pp ||                     {   50, xi.item.CHUNK_OF_DARKSTEEL_ORE }, -- n=  56/11653, 95% CI +/-0.13pp ||                 }, ||  ||                 points = ||                 { ||                     { -88.650, 6.230, -212.180 },",0
641,chunk_of_tin_ore,HELM_GATHERING,HIGH,ORDINARY_SOURCE_CANDIDATE,LSB_HELM_SOURCE_REFERENCE,HELM,scripts/globals/hobbies/helm/data.lua,1974,"}, ||  ||                 drops = ||                 { ||                     { 1630, xi.item.CHUNK_OF_ZINC_ORE      }, -- n=1737/10098, 95% CI +/-0.72pp ||                     { 1620, xi.item.CHUNK_OF_COPPER_ORE    }, -- n=1728/10098, 95% CI +/-0.72pp ||                     { 1620, xi.item.CHUNK_OF_IRON_ORE      }, -- n=1728/10098, 95% CI +/-0.72pp ||                     { 1620, xi.item.CHUNK_OF_TIN_ORE       }, -- n=1726/10098, 95% CI +/-0.71pp ||                     { 1600, xi.item.PEBBLE                 }, -- n=1709/10098, 95% CI +/-0.71pp ||                     {  850, xi.item.CHUNK_OF_SILVER_ORE    }, -- n= 910/10098, 95% CI +/-0.54pp ||                     {  570, xi.item.CHUNK_OF_DARKSTEEL_ORE }, -- Special: rate goes down with each pool obtain and resets on zoning ||                     {  360, xi.item.RED_ROCK               }, -- n= 390/10098, 95% CI +/-0.36pp ||                     {  130, xi.item.CHUNK_OF_GOLD_ORE      }, -- Special: rate goes down with each pool obtain and resets on zoning ||                 }, ||",0
641,chunk_of_tin_ore,QUEST_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,QUEST,scripts/quests/ahtUrhgan/What_Friends_Are_For.lua,94,"return quest:progressEvent(20) ||                     end ||                 end, ||  ||                 onTrade = function(player, npc, trade) ||                     if ||                         quest:getVar(player, 'Prog') == 2 and ||                         npcUtil.tradeHasExactly(trade, { xi.item.CHUNK_OF_TIN_ORE, xi.item.COBALT_JELLYFISH }) ||                     then ||                         return quest:progressEvent(18) ||                     end ||                 end, ||             }, ||  ||             onEventFinish =",0
641,chunk_of_tin_ore,SCRIPT_REWARD,MEDIUM,PROTECTED_REVIEW,GENERIC_REWARD_LIKE_CONTEXT,GLOBAL_SCRIPT,scripts/globals/npc_util.lua,249,"--[[ ||     Give item(s) to player. ||     If player has inventory space, give items, display message, and return true. ||     If not, do not give items, display a message to indicate this, and return false. ||  ||     Examples of valid items parameter: ||         npcUtil.giveItem(player, xi.item.CHUNK_OF_COPPER_ORE, 1)                                           -- copper ore x1 ||         npcUtil.giveItem(player, { xi.item.CHUNK_OF_COPPER_ORE, 1 , xi.item.CHUNK_OF_TIN_ORE, 1 })         -- copper ore x1, tin ore x1 ||         npcUtil.giveItem(player, { { xi.item.CHUNK_OF_COPPER_ORE, 2 } })                                   -- copper ore x2 ||         npcUtil.giveItem(player, { { xi.item.CHUNK_OF_COPPER_ORE, 12 }, { xi.item.CHUNK_OF_TIN_ORE, 3 } }) -- copper ore x12 tin ore x3 ||         npcUtil.giveItem(target, { { xi.item.CHUNK_OF_COPPER_ORE, math.randomInt(3, 15) } })                  -- random 3-15 copper ores ||         enum can be found in scripts/enum/item.lua ||  ||     params (table) can contain the following parameters: ||",0
641,chunk_of_tin_ore,SCRIPT_REWARD,MEDIUM,PROTECTED_REVIEW,GENERIC_REWARD_LIKE_CONTEXT,GLOBAL_SCRIPT,scripts/globals/npc_util.lua,251,"If player has inventory space, give items, display message, and return true. ||     If not, do not give items, display a message to indicate this, and return false. ||  ||     Examples of valid items parameter: ||         npcUtil.giveItem(player, xi.item.CHUNK_OF_COPPER_ORE, 1)                                           -- copper ore x1 ||         npcUtil.giveItem(player, { xi.item.CHUNK_OF_COPPER_ORE, 1 , xi.item.CHUNK_OF_TIN_ORE, 1 })         -- copper ore x1, tin ore x1 ||         npcUtil.giveItem(player, { { xi.item.CHUNK_OF_COPPER_ORE, 2 } })                                   -- copper ore x2 ||         npcUtil.giveItem(player, { { xi.item.CHUNK_OF_COPPER_ORE, 12 }, { xi.item.CHUNK_OF_TIN_ORE, 3 } }) -- copper ore x12 tin ore x3 ||         npcUtil.giveItem(target, { { xi.item.CHUNK_OF_COPPER_ORE, math.randomInt(3, 15) } })                  -- random 3-15 copper ores ||         enum can be found in scripts/enum/item.lua ||  ||     params (table) can contain the following parameters: ||  ||     silent (boolean, default false) ||         if set, displays no messages",0
642,chunk_of_zinc_ore,CHOCOBO_DIGGING,HIGH,ORDINARY_SOURCE_CANDIDATE,LSB_CHOCOBO_DIGGING_REFERENCE,CHOCOBO_DIGGING,scripts/globals/hobbies/chocobo_digging/data.lua,794,"}, ||         [xi.chocoboDig.layer.REGULAR] = ||         { ||             [ 1] = { xi.item.PEBBLE,                  50, xi.craftRank.AMATEUR    }, ||             [ 2] = { xi.item.LITTLE_WORM,             50, xi.craftRank.AMATEUR    }, ||             [ 3] = { xi.item.CHOCOBO_FEATHER,         50, xi.craftRank.RECRUIT    }, ||             [ 4] = { xi.item.CHUNK_OF_TIN_ORE,        50, xi.craftRank.AMATEUR    }, ||             [ 5] = { xi.item.CHUNK_OF_ZINC_ORE,       50, xi.craftRank.RECRUIT    }, ||             [ 6] = { xi.item.ARROWWOOD_LOG,           50, xi.craftRank.AMATEUR    }, ||             [ 7] = { xi.item.YEW_LOG,                 50, xi.craftRank.RECRUIT    }, ||             [ 8] = { xi.item.CHESTNUT_LOG,            10, xi.craftRank.INITIATE   }, ||             [ 9] = { xi.item.MAHOGANY_LOG,            10, xi.craftRank.NOVICE     }, ||             [10] = { xi.item.PINCH_OF_DRIED_MARJORAM, 10, xi.craftRank.APPRENTICE }, ||         }, ||         [xi.chocoboDig.layer.BURROW] = -- Set: Gysahl Greens",0
642,chunk_of_zinc_ore,CHOCOBO_DIGGING,HIGH,ORDINARY_SOURCE_CANDIDATE,LSB_CHOCOBO_DIGGING_REFERENCE,CHOCOBO_DIGGING,scripts/globals/hobbies/chocobo_digging/data.lua,1035,"}, ||         [xi.chocoboDig.layer.REGULAR] = ||         { ||             [1] = { xi.item.PEBBLE,                 50, xi.craftRank.AMATEUR    }, ||             [2] = { xi.item.FLINT_STONE,            50, xi.craftRank.AMATEUR    }, ||             [3] = { xi.item.BONE_CHIP,              50, xi.craftRank.AMATEUR    }, ||             [4] = { xi.item.HANDFUL_OF_FISH_SCALES, 50, xi.craftRank.AMATEUR    }, ||             [5] = { xi.item.CHUNK_OF_ZINC_ORE,      50, xi.craftRank.AMATEUR    }, ||             [6] = { xi.item.BIRD_FEATHER,           10, xi.craftRank.RECRUIT    }, ||             [7] = { xi.item.LIZARD_MOLT,            50, xi.craftRank.RECRUIT    }, ||             [8] = { xi.item.MYTHRIL_BEASTCOIN,       5, xi.craftRank.APPRENTICE }, ||             [9] = { xi.item.ELM_LOG,                 5, xi.craftRank.APPRENTICE }, ||         }, ||         [xi.chocoboDig.layer.BURROW] = -- Set: Crystals ||         {",0
642,chunk_of_zinc_ore,CHOCOBO_DIGGING,HIGH,ORDINARY_SOURCE_CANDIDATE,LSB_CHOCOBO_DIGGING_REFERENCE,CHOCOBO_DIGGING,scripts/globals/hobbies/chocobo_digging/data.lua,1224,"[1] = { xi.item.PLATE_OF_HEAVY_METAL, 5, xi.craftRank.ADEPT }, ||         }, ||         [xi.chocoboDig.layer.REGULAR] = ||         { ||             [ 1] = { xi.item.FLINT_STONE,              240, xi.craftRank.AMATEUR    }, ||             [ 2] = { xi.item.BONE_CHIP,                100, xi.craftRank.AMATEUR    }, ||             [ 3] = { xi.item.PEBBLE,                    50, xi.craftRank.RECRUIT    }, ||             [ 4] = { xi.item.CHUNK_OF_ZINC_ORE,         50, xi.craftRank.RECRUIT    }, ||             [ 5] = { xi.item.CHUNK_OF_SILVER_ORE,       50, xi.craftRank.INITIATE   }, ||             [ 6] = { xi.item.GIANT_FEMUR,               50, xi.craftRank.NOVICE     }, ||             [ 7] = { xi.item.HANDFUL_OF_WYVERN_SCALES,  50, xi.craftRank.APPRENTICE }, ||             [ 8] = { xi.item.CHUNK_OF_MYTHRIL_ORE,      10, xi.craftRank.JOURNEYMAN }, ||             [ 9] = { xi.item.CHUNK_OF_PLATINUM_ORE,     10, xi.craftRank.JOURNEYMAN }, ||             [10] = { xi.item.PHILOSOPHERS_STONE,         5, xi.craftRank.CRAFTSMAN  }, ||         },",0
642,chunk_of_zinc_ore,CHOCOBO_DIGGING,HIGH,ORDINARY_SOURCE_CANDIDATE,LSB_CHOCOBO_DIGGING_REFERENCE,CHOCOBO_DIGGING,scripts/globals/hobbies/chocobo_digging/data.lua,1634,"{ ||             [1] = { xi.item.PLATE_OF_HEAVY_METAL, 5, xi.craftRank.ADEPT }, ||         }, ||         [xi.chocoboDig.layer.REGULAR] = ||         { ||             [1] = { xi.item.BONE_CHIP,              240, xi.craftRank.AMATEUR    }, ||             [2] = { xi.item.PEBBLE,                 150, xi.craftRank.AMATEUR    }, ||             [3] = { xi.item.CHUNK_OF_ZINC_ORE,      100, xi.craftRank.RECRUIT    }, ||             [4] = { xi.item.GIANT_FEMUR,            100, xi.craftRank.RECRUIT    }, ||             [5] = { xi.item.CHUNK_OF_IRON_ORE,       50, xi.craftRank.INITIATE   }, ||             [6] = { xi.item.CHUNK_OF_DARKSTEEL_ORE,  10, xi.craftRank.NOVICE     }, ||             [7] = { xi.item.CHUNK_OF_GOLD_ORE,       10, xi.craftRank.NOVICE     }, ||             [8] = { xi.item.CORAL_FRAGMENT,           5, xi.craftRank.APPRENTICE }, ||             [9] = { xi.item.PHILOSOPHERS_STONE,       5, xi.craftRank.APPRENTICE }, ||         },",0
